(24.91, 3.49), (24.91, 3.46), [225, 225, 225]
(17.72, 13.0), (17.78, 13.0), [225, 225, 225]
(10.49, 15.31), (10.49, 15.29), [225, 225, 225]
(19.52, 14.87), (19.55, 14.86), [225, 225, 225]
(14.21, 15.85), (14.24, 15.84), [225, 225, 225]
(9.44, 5.98), (9.39, 6.01), [225, 225, 225]
(12.78, 15.0), (12.78, 14.95), [0, 0, 0]
(6.31, 8.55), (6.22, 8.55), [225, 225, 225]
(3.61, 2.08), (3.61, 2.05), [225, 225, 225]
(0.71, 3.76), (0.71, 3.73), [225, 225, 225]
(5.59, 8.38), (5.52, 8.38), [225, 225, 225]
(15.3, 8.68), (15.38, 8.57), [225, 225, 225]
(6.73, 4.11), (6.73, 4.08), [225, 225, 225]
(16.38, 10.47), (16.39, 10.42), [0, 0, 0]
(24.88, 17.38), (24.88, 17.35), [225, 225, 225]
(9.51, 16.89), (9.51, 16.86), [225, 225, 225]
(6.67, 17.49), (6.67, 17.46), [225, 225, 225]
(8.89, 1.99), (8.89, 1.97), [225, 225, 225]
(17.5, 0.85), (17.5, 0.83), [225, 225, 225]
(2.62, 8.1), (2.62, 8.07), [225, 225, 225]
(20.83, 1.04), (20.83, 1.02), [225, 225, 225]
(2.38, 4.0), (2.38, 3.97), [225, 225, 225]
(1.17, 16.7), (1.17, 16.67), [225, 225, 225]
(8.67, 0.39), (8.67, 0.37), [225, 225, 225]
(21.7, 6.58), (21.7, 6.55), [225, 225, 225]
(20.8, 0.61), (20.8, 0.58), [225, 225, 225]
(21.91, 0.34), (21.91, 0.31), [225, 225, 225]
(23.24, 3.05), (23.24, 3.02), [225, 225, 225]
(2.81, 16.45), (2.81, 16.43), [225, 225, 225]
(23.12, 4.68), (23.12, 4.65), [225, 225, 225]
(5.96, 15.64), (5.96, 15.61), [225, 225, 225]
(13.16, 7.8), (13.14, 7.83), [225, 225, 225]
(11.91, 19.14), (11.91, 19.11), [225, 225, 225]
(16.48, 4.35), (16.42, 4.5), [225, 225, 225]
(12.19, 18.9), (12.19, 18.87), [225, 225, 225]
(4.01, 17.95), (4.01, 17.92), [225, 225, 225]
(1.33, 4.38), (1.33, 4.35), [225, 225, 225]
(17.16, 12.7), (17.23, 12.64), [0, 0, 0]
(23.4, 2.16), (23.4, 2.13), [225, 225, 225]
(14.75, 8.04), (14.63, 8.13), [0, 0, 0]
(11.88, 2.56), (11.88, 2.54), [225, 225, 225]
(7.25, 1.91), (7.25, 1.89), [225, 225, 225]
(24.78, 2.59), (24.78, 2.56), [225, 225, 225]
(10.56, 15.83), (10.56, 15.8), [225, 225, 225]
(9.23, 11.49), (9.23, 11.46), [225, 225, 225]
(13.99, 14.91), (14.1, 14.82), [225, 225, 225]
(18.01, 5.82), (18.1, 5.79), [225, 225, 225]
(2.25, 12.74), (2.25, 12.71), [225, 225, 225]
(19.65, 14.22), (19.68, 14.21), [225, 225, 225]
(12.8, 15.25), (12.88, 15.3), [0, 0, 0]
(5.19, 6.2), (5.19, 6.17), [225, 225, 225]
(3.27, 11.8), (3.27, 11.91), [225, 225, 225]
(24.47, 13.39), (24.48, 13.36), [225, 225, 225]
(5.81, 10.86), (5.73, 10.9), [225, 225, 225]
(12.59, 1.1), (12.59, 1.07), [225, 225, 225]
(14.15, 12.64), (14.18, 12.59), [0, 0, 0]
(0.15, 6.09), (0.15, 6.06), [225, 225, 225]
(3.92, 12.53), (3.98, 12.53), [225, 225, 225]
(12.41, 1.48), (12.41, 1.45), [225, 225, 225]
(0.03, 6.85), (0.03, 6.82), [225, 225, 225]
(2.41, 3.3), (2.41, 3.27), [225, 225, 225]
(20.11, 10.51), (20.2, 10.49), [225, 225, 225]
(15.17, 12.16), (15.2, 12.15), [0, 0, 0]
(16.17, 5.16), (16.23, 5.14), [225, 225, 225]
(0.62, 18.95), (0.62, 18.92), [225, 225, 225]
(7.62, 17.4), (7.62, 17.38), [225, 225, 225]
(19.73, 17.16), (19.78, 17.13), [225, 225, 225]
(1.39, 14.07), (1.39, 14.04), [225, 225, 225]
(14.56, 13.03), (14.51, 13.07), [0, 0, 0]
(14.82, 11.76), (14.87, 11.73), [0, 0, 0]
(5.75, 11.8), (5.79, 11.7), [225, 225, 225]
(4.78, 18.33), (4.78, 18.3), [225, 225, 225]
(24.32, 12.47), (24.26, 12.44), [225, 225, 225]
(4.85, 15.12), (4.85, 15.1), [225, 225, 225]
(24.41, 7.2), (24.41, 7.18), [225, 225, 225]
(15.59, 2.21), (15.59, 2.18), [225, 225, 225]
(2.72, 19.14), (2.72, 19.11), [225, 225, 225]
(1.64, 15.99), (1.64, 15.97), [225, 225, 225]
(9.8, 5.2), (9.77, 5.21), [225, 225, 225]
(21.11, 4.22), (21.11, 4.19), [225, 225, 225]
(6.27, 7.66), (6.27, 7.64), [225, 225, 225]
(23.58, 0.07), (23.58, 0.04), [225, 225, 225]
(3.57, 11.75), (3.53, 11.85), [225, 225, 225]
(11.73, 18.27), (11.73, 18.24), [225, 225, 225]
(23.98, 4.9), (23.98, 4.87), [225, 225, 225]
(23.21, 9.92), (23.21, 9.89), [225, 225, 225]
(9.23, 12.74), (9.23, 12.71), [225, 225, 225]
(6.36, 4.82), (6.36, 4.79), [225, 225, 225]
(17.5, 19.25), (17.5, 19.22), [225, 225, 225]
(21.36, 8.26), (21.36, 8.23), [225, 225, 225]
(12.18, 12.18), (12.21, 12.18), [0, 0, 0]
(7.56, 11.69), (7.56, 11.64), [225, 225, 225]
(23.28, 13.37), (23.32, 13.33), [225, 225, 225]
(17.9, 1.29), (17.9, 1.26), [225, 225, 225]
(18.07, 13.0), (18.04, 13.04), [225, 225, 225]
(0.74, 7.47), (0.74, 7.45), [225, 225, 225]
(19.91, 0.45), (19.91, 0.42), [225, 225, 225]
(11.73, 3.02), (11.73, 3.0), [225, 225, 225]
(5.56, 4.68), (5.56, 4.65), [225, 225, 225]
(2.59, 0.34), (2.59, 0.31), [225, 225, 225]
(12.19, 2.94), (12.19, 2.92), [225, 225, 225]
(6.64, 9.93), (6.57, 9.87), [225, 225, 225]
(11.23, 15.67), (11.3, 15.8), [225, 225, 225]
(5.37, 7.47), (5.37, 7.45), [225, 225, 225]
(12.67, 16.91), (12.71, 16.95), [225, 225, 225]
(20.39, 13.78), (20.42, 13.78), [225, 225, 225]
(9.12, 7.57), (9.09, 7.73), [225, 225, 225]
(16.34, 11.94), (16.32, 11.99), [0, 0, 0]
(15.54, 15.14), (15.57, 15.14), [225, 225, 225]
(12.46, 18.25), (12.48, 18.27), [225, 225, 225]
(3.49, 19.19), (3.49, 19.17), [225, 225, 225]
(15.83, 19.24), (15.96, 19.23), [225, 225, 225]
(23.02, 0.69), (23.02, 0.66), [225, 225, 225]
(24.88, 16.97), (24.88, 16.94), [225, 225, 225]
(15.51, 16.74), (15.48, 16.74), [225, 225, 225]
(17.24, 10.47), (17.27, 10.47), [0, 0, 0]
(19.86, 5.63), (19.89, 5.71), [225, 225, 225]
(11.05, 0.69), (11.05, 0.66), [225, 225, 225]
(3.13, 8.4), (3.11, 8.42), [225, 225, 225]
(13.1, 11.97), (13.13, 11.96), [0, 0, 0]
(6.08, 11.69), (6.08, 11.64), [225, 225, 225]
(23.3, 4.6), (23.3, 4.57), [225, 225, 225]
(9.24, 8.81), (9.27, 8.82), [225, 225, 225]
(8.81, 6.07), (8.79, 6.09), [225, 225, 225]
(3.43, 12.17), (3.48, 12.24), [225, 225, 225]
(1.08, 4.73), (1.08, 4.71), [225, 225, 225]
(3.52, 9.42), (3.58, 9.4), [225, 225, 225]
(23.09, 18.16), (23.09, 18.14), [225, 225, 225]
(17.96, 17.18), (17.9, 17.11), [225, 225, 225]
(0.65, 4.38), (0.65, 4.35), [225, 225, 225]
(17.7, 7.44), (17.67, 7.48), [225, 225, 225]
(0.0, 4.92), (0, 4.9), [225, 225, 225]
(7.35, 16.29), (7.35, 16.26), [225, 225, 225]
(23.52, 6.33), (23.52, 6.31), [225, 225, 225]
(13.12, 12.63), (13.17, 12.6), [0, 0, 0]
(1.14, 5.82), (1.14, 5.79), [225, 225, 225]
(22.13, 1.64), (22.13, 1.61), [225, 225, 225]
(23.74, 16.36), (23.73, 16.31), [225, 225, 225]
(15.64, 1.86), (15.66, 1.88), [225, 225, 225]
(5.25, 16.16), (5.25, 16.13), [225, 225, 225]
(9.07, 18.08), (9.07, 18.06), [225, 225, 225]
(10.37, 2.86), (10.37, 2.84), [225, 225, 225]
(1.14, 9.35), (1.14, 9.32), [225, 225, 225]
(21.88, 6.28), (21.88, 6.25), [225, 225, 225]
(24.2, 7.72), (24.2, 7.69), [225, 225, 225]
(10.52, 11.25), (10.52, 11.22), [225, 225, 225]
(17.73, 14.6), (17.76, 14.59), [225, 225, 225]
(4.94, 5.68), (4.94, 5.66), [225, 225, 225]
(15.49, 10.78), (15.55, 10.76), [0, 0, 0]
(12.35, 4.36), (12.34, 4.38), [225, 225, 225]
(23.35, 12.46), (23.26, 12.45), [225, 225, 225]
(10.46, 4.22), (10.46, 4.19), [225, 225, 225]
(3.95, 14.8), (3.95, 14.77), [225, 225, 225]
(9.41, 3.89), (9.41, 3.87), [225, 225, 225]
(20.86, 0.85), (20.86, 0.83), [225, 225, 225]
(10.96, 4.3), (10.96, 4.27), [225, 225, 225]
(20.66, 9.22), (20.63, 9.23), [225, 225, 225]
(15.29, 5.35), (15.27, 5.4), [225, 225, 225]
(20.24, 7.12), (20.26, 7.1), [225, 225, 225]
(1.88, 0.69), (1.88, 0.66), [225, 225, 225]
(4.17, 16.05), (4.17, 16.02), [225, 225, 225]
(21.76, 16.21), (21.82, 16.18), [225, 225, 225]
(2.01, 2.7), (2.01, 2.67), [225, 225, 225]
(11.85, 7.2), (11.85, 7.23), [225, 225, 225]
(16.29, 15.42), (16.24, 15.45), [225, 225, 225]
(23.61, 4.9), (23.61, 4.87), [225, 225, 225]
(10.96, 10.0), (10.95, 10.02), [225, 225, 225]
(2.84, 5.66), (2.84, 5.63), [225, 225, 225]
(9.51, 2.27), (9.51, 2.24), [225, 225, 225]
(21.55, 17.33), (21.6, 17.4), [225, 225, 225]
(20.88, 16.79), (20.84, 16.75), [225, 225, 225]
(18.72, 9.02), (18.63, 8.99), [225, 225, 225]
(5.09, 16.67), (5.09, 16.64), [225, 225, 225]
(21.61, 9.54), (21.6, 9.51), [225, 225, 225]
(7.38, 5.44), (7.38, 5.41), [225, 225, 225]
(0.37, 13.77), (0.37, 13.74), [225, 225, 225]
(15.32, 1.34), (15.36, 1.37), [225, 225, 225]
(19.63, 9.65), (19.57, 9.67), [225, 225, 225]
(1.76, 6.8), (1.76, 6.77), [225, 225, 225]
(23.58, 10.85), (23.58, 10.8), [225, 225, 225]
(10.0, 16.62), (10.0, 16.59), [225, 225, 225]
(2.44, 12.95), (2.44, 12.93), [225, 225, 225]
(17.04, 0.18), (17.04, 0.15), [225, 225, 225]
(11.05, 16.73), (11.05, 16.7), [225, 225, 225]
(10.62, 18.19), (10.62, 18.16), [225, 225, 225]
(4.94, 19.25), (4.94, 19.22), [225, 225, 225]
(11.98, 9.45), (11.98, 9.43), [225, 225, 225]
(21.36, 0.61), (21.36, 0.58), [225, 225, 225]
(2.72, 13.77), (2.72, 13.74), [225, 225, 225]
(0.86, 15.18), (0.86, 15.15), [225, 225, 225]
(4.66, 13.96), (4.66, 13.93), [225, 225, 225]
(12.53, 1.51), (12.53, 1.48), [225, 225, 225]
(19.84, 6.54), (19.91, 6.42), [225, 225, 225]
(2.53, 9.35), (2.53, 9.32), [225, 225, 225]
(20.35, 9.64), (20.27, 9.68), [225, 225, 225]
(10.52, 12.71), (10.52, 12.68), [225, 225, 225]
(3.86, 12.62), (3.92, 12.62), [225, 225, 225]
(17.32, 19.08), (17.38, 19.07), [225, 225, 225]
(19.07, 6.9), (18.95, 6.99), [225, 225, 225]
(2.35, 5.33), (2.35, 5.3), [225, 225, 225]
(11.23, 18.33), (11.23, 18.3), [225, 225, 225]
(16.25, 14.9), (16.28, 14.89), [225, 225, 225]
(1.7, 12.01), (1.7, 11.98), [225, 225, 225]
(3.9, 11.5), (3.82, 11.45), [225, 225, 225]
(5.41, 9.48), (5.33, 9.52), [225, 225, 225]
(8.3, 13.77), (8.3, 13.74), [225, 225, 225]
(4.48, 6.12), (4.48, 6.09), [225, 225, 225]
(6.2, 17.7), (6.2, 17.68), [225, 225, 225]
(5.77, 18.6), (5.77, 18.57), [225, 225, 225]
(5.4, 6.01), (5.4, 5.98), [225, 225, 225]
(18.86, 9.89), (18.86, 9.81), [225, 225, 225]
(15.26, 5.9), (15.23, 5.98), [225, 225, 225]
(20.74, 2.92), (20.74, 2.89), [225, 225, 225]
(3.58, 6.14), (3.58, 6.12), [225, 225, 225]
(12.61, 12.08), (12.64, 12.07), [0, 0, 0]
(12.62, 6.9), (12.62, 6.82), [225, 225, 225]
(22.13, 2.97), (22.13, 2.94), [225, 225, 225]
(1.42, 7.64), (1.42, 7.61), [225, 225, 225]
(7.75, 17.97), (7.75, 17.95), [225, 225, 225]
(19.21, 5.77), (19.31, 5.84), [225, 225, 225]
(15.37, 18.97), (15.43, 18.91), [225, 225, 225]
(8.06, 7.47), (8.06, 7.45), [225, 225, 225]
(13.4, 7.7), (13.46, 7.71), [225, 225, 225]
(18.44, 5.19), (18.59, 5.22), [225, 225, 225]
(21.67, 5.41), (21.67, 5.39), [225, 225, 225]
(24.57, 19.19), (24.57, 19.17), [225, 225, 225]
(0.09, 14.96), (0.09, 14.94), [225, 225, 225]
(22.93, 18.06), (22.93, 18.03), [225, 225, 225]
(18.38, 17.16), (18.35, 17.14), [225, 225, 225]
(6.54, 10.31), (6.61, 10.25), [225, 225, 225]
(1.79, 14.8), (1.79, 14.77), [225, 225, 225]
(17.51, 9.93), (17.37, 9.87), [225, 225, 225]
(14.38, 0.04), (14.33, 0.07), [225, 225, 225]
(9.35, 4.46), (9.35, 4.44), [225, 225, 225]
(16.37, 16.84), (16.47, 16.85), [225, 225, 225]
(17.04, 15.22), (16.97, 15.28), [225, 225, 225]
(5.96, 4.87), (5.96, 4.84), [225, 225, 225]
(9.81, 10.13), (9.81, 10.11), [225, 225, 225]
(4.57, 19.25), (4.57, 19.22), [225, 225, 225]
(15.22, 2.4), (15.22, 2.37), [225, 225, 225]
(8.33, 3.73), (8.33, 3.7), [225, 225, 225]
(21.6, 8.32), (21.6, 8.29), [225, 225, 225]
(14.01, 8.41), (14.14, 8.41), [0, 0, 0]
(19.62, 10.63), (19.7, 10.59), [225, 225, 225]
(7.44, 6.31), (7.44, 6.28), [225, 225, 225]
(2.22, 18.62), (2.22, 18.6), [225, 225, 225]
(19.58, 3.75), (19.55, 3.74), [225, 225, 225]
(2.16, 7.53), (2.16, 7.5), [225, 225, 225]
(12.24, 13.66), (12.15, 13.8), [225, 225, 225]
(17.65, 16.75), (17.6, 16.68), [225, 225, 225]
(24.54, 8.8), (24.54, 8.78), [225, 225, 225]
(5.25, 18.22), (5.25, 18.19), [225, 225, 225]
(19.32, 16.43), (19.32, 16.4), [225, 225, 225]
(20.17, 14.38), (20.2, 14.38), [225, 225, 225]
(6.42, 13.06), (6.42, 13.04), [225, 225, 225]
(16.89, 17.84), (16.94, 17.87), [225, 225, 225]
(11.88, 17.57), (11.88, 17.54), [225, 225, 225]
(21.08, 13.31), (21.14, 13.33), [225, 225, 225]
(1.94, 18.57), (1.94, 18.54), [225, 225, 225]
(20.15, 13.14), (20.22, 13.13), [225, 225, 225]
(8.38, 9.88), (8.35, 9.87), [225, 225, 225]
(17.46, 12.6), (17.54, 12.52), [0, 0, 0]
(4.51, 6.82), (4.51, 6.8), [225, 225, 225]
(4.83, 8.83), (4.92, 8.81), [225, 225, 225]
(22.05, 10.94), (22.08, 10.93), [225, 225, 225]
(6.08, 3.43), (6.08, 3.4), [225, 225, 225]
(7.13, 4.38), (7.13, 4.35), [225, 225, 225]
(1.79, 5.33), (1.79, 5.3), [225, 225, 225]
(22.4, 12.12), (22.42, 12.08), [225, 225, 225]
(2.22, 13.17), (2.22, 13.14), [225, 225, 225]
(13.28, 5.58), (13.39, 5.54), [225, 225, 225]
(24.54, 0.58), (24.54, 0.56), [225, 225, 225]
(8.02, 18.0), (8.02, 17.97), [225, 225, 225]
(12.01, 12.66), (12.07, 12.68), [0, 0, 0]
(4.66, 17.43), (4.66, 17.4), [225, 225, 225]
(20.2, 15.47), (20.23, 15.46), [225, 225, 225]
(14.78, 4.03), (14.78, 4.0), [225, 225, 225]
(24.04, 2.16), (24.04, 2.13), [225, 225, 225]
(9.0, 6.45), (8.96, 6.52), [225, 225, 225]
(18.4, 10.46), (18.27, 10.38), [225, 225, 225]
(17.78, 15.8), (17.83, 15.73), [225, 225, 225]
(5.71, 13.74), (5.71, 13.71), [225, 225, 225]
(20.45, 6.23), (20.6, 6.14), [225, 225, 225]
(11.7, 7.56), (11.7, 7.53), [225, 225, 225]
(3.24, 7.94), (3.24, 7.91), [225, 225, 225]
(6.17, 16.73), (6.17, 16.7), [225, 225, 225]
(4.76, 11.83), (4.86, 11.77), [225, 225, 225]
(2.93, 13.23), (2.93, 13.2), [225, 225, 225]
(3.3, 19.06), (3.3, 19.03), [225, 225, 225]
(2.9, 1.78), (2.9, 1.75), [225, 225, 225]
(23.92, 9.64), (23.92, 9.62), [225, 225, 225]
(15.02, 15.06), (15.05, 15.05), [225, 225, 225]
(7.78, 4.76), (7.78, 4.73), [225, 225, 225]
(4.17, 12.56), (4.23, 12.56), [225, 225, 225]
(21.82, 15.03), (21.82, 14.98), [225, 225, 225]
(6.7, 5.03), (6.7, 5.01), [225, 225, 225]
(11.23, 4.16), (11.23, 4.14), [225, 225, 225]
(10.62, 9.78), (10.62, 9.75), [225, 225, 225]
(2.65, 6.33), (2.65, 6.31), [225, 225, 225]
(3.52, 0.75), (3.52, 0.72), [225, 225, 225]
(12.25, 14.16), (12.19, 14.22), [0, 0, 0]
(20.82, 15.49), (20.84, 15.44), [225, 225, 225]
(18.63, 10.25), (18.53, 10.2), [225, 225, 225]
(15.46, 4.08), (15.46, 4.06), [225, 225, 225]
(12.28, 18.84), (12.28, 18.81), [225, 225, 225]
(18.73, 7.79), (18.61, 7.79), [0, 0, 0]
(3.15, 1.42), (3.15, 1.4), [225, 225, 225]
(15.76, 16.57), (15.78, 16.59), [225, 225, 225]
(11.79, 4.76), (11.79, 4.73), [225, 225, 225]
(19.18, 14.95), (19.21, 14.95), [225, 225, 225]
(17.47, 2.36), (17.41, 2.3), [225, 225, 225]
(7.5, 13.06), (7.5, 13.04), [225, 225, 225]
(4.91, 5.36), (4.91, 5.33), [225, 225, 225]
(1.02, 17.87), (1.02, 17.84), [225, 225, 225]
(3.64, 0.77), (3.64, 0.75), [225, 225, 225]
(2.59, 12.71), (2.59, 12.68), [225, 225, 225]
(10.15, 19.25), (10.15, 19.22), [225, 225, 225]
(2.96, 5.98), (2.96, 5.96), [225, 225, 225]
(13.58, 9.08), (13.52, 9.1), [225, 225, 225]
(15.89, 15.95), (15.9, 16.01), [225, 225, 225]
(0.31, 1.15), (0.31, 1.13), [225, 225, 225]
(0.25, 3.76), (0.25, 3.73), [225, 225, 225]
(17.14, 12.61), (17.18, 12.57), [0, 0, 0]
(6.64, 16.29), (6.64, 16.26), [225, 225, 225]
(5.93, 0.42), (5.93, 0.39), [225, 225, 225]
(17.16, 11.41), (17.17, 11.43), [0, 0, 0]
(14.58, 8.21), (14.49, 8.28), [0, 0, 0]
(21.05, 7.12), (21.05, 7.09), [225, 225, 225]
(4.97, 5.01), (4.97, 4.98), [225, 225, 225]
(0.65, 5.28), (0.65, 5.25), [225, 225, 225]
(13.35, 14.52), (13.38, 14.51), [0, 0, 0]
(14.06, 14.58), (14.09, 14.5), [0, 0, 0]
(9.57, 0.09), (9.57, 0.07), [225, 225, 225]
(7.31, 12.03), (7.32, 11.95), [225, 225, 225]
(18.02, 6.42), (18.02, 6.39), [225, 225, 225]
(21.13, 13.98), (21.16, 13.97), [225, 225, 225]
(9.41, 1.59), (9.41, 1.56), [225, 225, 225]
(1.08, 3.87), (1.08, 3.84), [225, 225, 225]
(5.71, 3.27), (5.71, 3.24), [225, 225, 225]
(13.8, 14.49), (13.79, 14.43), [0, 0, 0]
(7.69, 11.23), (7.68, 11.18), [225, 225, 225]
(16.45, 1.98), (16.52, 2.04), [225, 225, 225]
(20.86, 2.81), (20.86, 2.78), [225, 225, 225]
(24.41, 8.51), (24.41, 8.48), [225, 225, 225]
(5.52, 1.64), (5.52, 1.61), [225, 225, 225]
(19.89, 15.66), (19.92, 15.65), [225, 225, 225]
(22.04, 18.06), (22.09, 18.03), [225, 225, 225]
(17.69, 5.1), (17.75, 5.1), [225, 225, 225]
(18.64, 1.51), (18.64, 1.48), [225, 225, 225]
(22.15, 12.49), (22.11, 12.52), [225, 225, 225]
(22.84, 14.37), (22.9, 14.39), [225, 225, 225]
(20.26, 9.3), (20.23, 9.31), [225, 225, 225]
(13.41, 16.52), (13.44, 16.52), [225, 225, 225]
(2.93, 13.63), (2.93, 13.61), [225, 225, 225]
(21.61, 16.36), (21.6, 16.31), [225, 225, 225]
(10.93, 4.44), (10.93, 4.41), [225, 225, 225]
(16.3, 12.98), (16.36, 12.96), [0, 0, 0]
(9.14, 9.59), (9.14, 9.56), [225, 225, 225]
(5.19, 17.54), (5.19, 17.51), [225, 225, 225]
(7.07, 16.73), (7.07, 16.7), [225, 225, 225]
(20.21, 11.8), (20.1, 11.7), [225, 225, 225]
(17.75, 1.07), (17.75, 1.04), [225, 225, 225]
(5.09, 1.7), (5.09, 1.67), [225, 225, 225]
(14.78, 10.46), (14.79, 10.54), [0, 0, 0]
(3.12, 12.87), (3.12, 12.85), [225, 225, 225]
(13.12, 18.03), (13.18, 18.05), [225, 225, 225]
(9.17, 2.27), (9.17, 2.24), [225, 225, 225]
(9.72, 15.75), (9.72, 15.72), [225, 225, 225]
(2.96, 14.04), (2.96, 14.01), [225, 225, 225]
(10.96, 0.39), (10.96, 0.37), [225, 225, 225]
(1.98, 10.13), (1.98, 10.11), [225, 225, 225]
(23.52, 9.4), (23.52, 9.37), [225, 225, 225]
(16.49, 15.72), (16.48, 15.64), [225, 225, 225]
(1.45, 18.43), (1.45, 18.41), [225, 225, 225]
(18.02, 15.6), (18.09, 15.66), [225, 225, 225]
(22.99, 6.61), (22.99, 6.58), [225, 225, 225]
(18.64, 13.79), (18.7, 13.78), [225, 225, 225]
(3.46, 16.21), (3.46, 16.18), [225, 225, 225]
(10.52, 9.29), (10.52, 9.26), [225, 225, 225]
(4.72, 15.5), (4.72, 15.48), [225, 225, 225]
(3.12, 19.09), (3.12, 19.06), [225, 225, 225]
(23.92, 8.83), (23.92, 8.8), [225, 225, 225]
(23.98, 17.0), (23.98, 16.97), [225, 225, 225]
(16.08, 13.39), (16.2, 13.36), [0, 0, 0]
(22.83, 16.73), (22.85, 16.75), [225, 225, 225]
(6.3, 0.75), (6.3, 0.72), [225, 225, 225]
(0.09, 19.14), (0.09, 19.11), [225, 225, 225]
(16.07, 16.13), (16.09, 16.21), [225, 225, 225]
(19.91, 3.0), (19.91, 2.97), [225, 225, 225]
(9.88, 1.75), (9.88, 1.72), [225, 225, 225]
(8.27, 2.56), (8.27, 2.54), [225, 225, 225]
(20.43, 2.59), (20.43, 2.56), [225, 225, 225]
(20.33, 6.4), (20.47, 6.35), [225, 225, 225]
(8.22, 10.16), (8.14, 10.13), [225, 225, 225]
(14.91, 11.29), (14.97, 11.28), [0, 0, 0]
(20.24, 16.84), (20.2, 16.8), [225, 225, 225]
(4.29, 7.15), (4.29, 7.12), [225, 225, 225]
(14.68, 12.65), (14.64, 12.69), [0, 0, 0]
(1.14, 15.88), (1.14, 15.86), [225, 225, 225]
(11.6, 2.75), (11.6, 2.73), [225, 225, 225]
(8.15, 13.99), (8.15, 13.96), [225, 225, 225]
(19.75, 13.46), (19.81, 13.45), [225, 225, 225]
(20.84, 4.65), (20.83, 4.63), [225, 225, 225]
(15.53, 12.58), (15.52, 12.6), [0, 0, 0]
(2.96, 0.77), (2.96, 0.75), [225, 225, 225]
(17.35, 10.72), (17.41, 10.72), [0, 0, 0]
(1.39, 17.27), (1.39, 17.24), [225, 225, 225]
(0.09, 11.06), (0.09, 11.03), [225, 225, 225]
(4.81, 3.73), (4.81, 3.7), [225, 225, 225]
(24.32, 16.59), (24.32, 16.56), [225, 225, 225]
(18.43, 8.16), (18.54, 8.06), [0, 0, 0]
(8.36, 11.95), (8.36, 11.92), [225, 225, 225]
(3.86, 16.83), (3.86, 16.81), [225, 225, 225]
(4.57, 7.34), (4.57, 7.31), [225, 225, 225]
(20.65, 19.11), (20.65, 19.09), [225, 225, 225]
(17.15, 5.49), (17.3, 5.52), [225, 225, 225]
(11.59, 13.56), (11.62, 13.57), [225, 225, 225]
(3.55, 7.72), (3.55, 7.69), [225, 225, 225]
(1.08, 12.9), (1.08, 12.87), [225, 225, 225]
(6.7, 8.1), (6.7, 8.07), [225, 225, 225]
(12.81, 19.19), (12.81, 19.17), [225, 225, 225]
(9.44, 15.53), (9.44, 15.5), [225, 225, 225]
(12.45, 17.68), (12.49, 17.75), [225, 225, 225]
(0.22, 14.28), (0.22, 14.26), [225, 225, 225]
(10.35, 6.36), (10.39, 6.28), [225, 225, 225]
(20.52, 8.29), (20.52, 8.26), [225, 225, 225]
(6.96, 12.43), (7.05, 12.42), [225, 225, 225]
(2.62, 12.49), (2.62, 12.47), [225, 225, 225]
(21.85, 15.96), (21.91, 15.95), [225, 225, 225]
(19.2, 3.43), (19.2, 3.4), [225, 225, 225]
(7.32, 12.47), (7.37, 12.44), [225, 225, 225]
(18.6, 12.46), (18.75, 12.45), [225, 225, 225]
(15.46, 0.82), (15.4, 0.76), [225, 225, 225]
(12.67, 18.57), (12.7, 18.59), [225, 225, 225]
(10.71, 1.23), (10.71, 1.21), [225, 225, 225]
(4.78, 9.18), (4.78, 9.16), [225, 225, 225]
(0.49, 12.09), (0.49, 12.06), [225, 225, 225]
(9.07, 3.51), (9.07, 3.49), [225, 225, 225]
(12.72, 17.8), (12.78, 17.9), [225, 225, 225]
(24.94, 8.78), (24.94, 8.75), [225, 225, 225]
(11.68, 11.93), (11.72, 11.89), [0, 0, 0]
(11.57, 0.01), (11.57, -0.01), [225, 225, 225]
(4.6, 2.59), (4.6, 2.56), [225, 225, 225]
(22.62, 5.9), (22.62, 5.87), [225, 225, 225]
(0.25, 17.21), (0.25, 17.19), [225, 225, 225]
(19.04, 1.34), (19.04, 1.32), [225, 225, 225]
(22.89, 16.06), (22.79, 16.06), [225, 225, 225]
(24.67, 12.44), (24.65, 12.42), [225, 225, 225]
(16.41, 8.94), (16.36, 8.97), [0, 0, 0]
(16.11, 8.89), (15.99, 8.97), [0, 0, 0]
(13.18, 4.99), (13.12, 4.93), [225, 225, 225]
(21.98, 3.13), (21.98, 3.11), [225, 225, 225]
(5.19, 18.06), (5.19, 18.03), [225, 225, 225]
(5.62, 13.28), (5.62, 13.25), [225, 225, 225]
(22.28, 8.04), (22.28, 8.02), [225, 225, 225]
(9.38, 13.12), (9.38, 13.09), [225, 225, 225]
(19.8, 15.94), (19.82, 15.91), [225, 225, 225]
(21.27, 1.67), (21.27, 1.64), [225, 225, 225]
(9.82, 8.46), (10.0, 8.47), [225, 225, 225]
(12.79, 17.53), (12.83, 17.58), [225, 225, 225]
(20.75, 4.46), (20.73, 4.44), [225, 225, 225]
(6.08, 12.9), (6.08, 12.87), [225, 225, 225]
(22.48, 13.84), (22.46, 13.89), [225, 225, 225]
(19.15, 14.76), (19.18, 14.76), [225, 225, 225]
(21.86, 14.2), (21.85, 14.12), [225, 225, 225]
(12.47, 7.56), (12.53, 7.58), [225, 225, 225]
